english,ekegusii,source,ref
"That every man should let his manservant , and every man his maidservant , being an Hebrew or an Hebrewess , go free ; that none should serve himself of them, to wit , of a Jew his brother .","Kera omonto asibore abasomba baye Abaiberania, abasacha na abakungu, erinde monto onde tabaisa gokora Omoyahudi, omonto omwabo, abe omosomba.",bible_ebible,JER_34_9
"But we have dwelt in tents , and have obeyed , and done according to all that Jonadab our father commanded us.","Intwe twabeire tokoigwera na kogenderera komenya ase chiema. Twakorire amang’ana onsi aya Yonadabu, sokoro yaito, atochigeete.",bible_ebible,JER_35_10
"But it came to pass, when Nebuchadrezzar king of Babylon came up into the land , that we said , Come , and let us go to Jerusalem for fear of the army of the Chaldeans , and for fear of the army of the Syrians : so we dwell at Jerusalem .","Korende ekero Nebukadinesaro, omorwoti o Babiloni, achete korwania ense eye, tokairoka abarwani b’esegi b’Abakalidayo na aba b’Abasiiria erio togatebania; Inchuo, togende Yerusalemu. Bono Yerusalemu tomenyete.”",bible_ebible,JER_35_11
"Thus saith the LORD of hosts , the God of Israel ; Go and tell the men of Judah and the inhabitants of Jerusalem , Will ye not receive instruction to hearken to my words ? saith the LORD .","“Aya nar’Omonene bw’Emeganda, Nyasae bw’Abaisraeli, agoteeba: Genda okwane n’Abayuda na abanto ba Yerusalemu, obaborie: Inee! Timori gwancha amorokererio na koigwera amang’ana aane inche Omonene?",bible_ebible,JER_35_13
"The words of Jonadab the son of Rechab , that he commanded his sons not to drink wine , are performed ; for unto this day they drink none, but obey their father’s commandment : notwithstanding I have spoken unto you, rising early and speaking ; but ye hearkened not unto me.","Amang’ana aria Yonadabu, mosinto o Rekabu, achigete abana baye ng’a tibaabaisa konywa edivai, nigo aigwereire na korendwa goika rituko ria reero. Onde tari bw’ororeria roria okonywa edivai, ekiagera baigwerete ogochika gwa sokoro yabo. Inche nabeire ngokwana nainwe kogenderera botambe, korende mwangire konyigwera.",bible_ebible,JER_35_14
"I have sent also unto you all my servants the prophets , rising up early and sending them , saying , Return ye now every man from his evil way , and amend your doings , and go not after other gods to serve them, and ye shall dwell in the land which I have given to you and to your fathers : but ye have not inclined your ear , nor hearkened unto me.","Nabeire ngendererete gotoma abasomba baane ababani ase more kobateebia: Kera oyomo oino aonchoke, atige chinchera chiaye chimbe, na ogokora kwaye okobe, gose timobaisa korigia chinyasae ching’ao na gochikorera. Komorakore igo, mogenderere komenya ase ense eyio naete chisokoro chiaino. Korende timwategererete moigwe amang’ana aane, gose timwanyigwerete.",bible_ebible,JER_35_15
"Because the sons of Jonadab the son of Rechab have performed the commandment of their father , which he commanded them; but this people hath not hearkened unto me:","Abanto b’ororeria rwa Yonadabu, mosinto o Rekabu, babeire baigwerete na korenda ogochika baetwe na sokoro yabo, korende abanto aba bangire konyigwera inche.",bible_ebible,JER_35_16
"Therefore thus saith the LORD God of hosts , the God of Israel ; Behold, I will bring upon Judah and upon all the inhabitants of Jerusalem all the evil that I have pronounced against them: because I have spoken unto them, but they have not heard ; and I have called unto them, but they have not answered .","Ase ayio, aya nar’Omonene, Nyasae bw’Emeganda, oyore Nyasae bw’Abaisraeli, agoteeba: Naama! Inche nkorenta nde amabe onsi nakwanete achiche igoro y’Abayuda na abanto bonsi ba Yerusalemu, ekiagera nabeire ngokwana nabarabwo, korende barabwo bangire koigwera; nabeire nkobarangeria, korende bangire goitaba.”",bible_ebible,JER_35_17
"And Jeremiah said unto the house of the Rechabites , Thus saith the LORD of hosts , the God of Israel ; Because ye have obeyed the commandment of Jonadab your father , and kept all his precepts , and done according unto all that he hath commanded you:","Korende Yeremia agakwana nabaanto b’eamate y’Abarekabu, agateeba, “Aya nar’Omonene bw’Emeganda, Nyasae bw’Abaisraeli, agoteeba: Mwaigwereire amang’ana aria Yonadabu, sokoro yaino, abachigete, na mwarendire emeroberio yaye yonsi, na gokora amang’ana onsi abachigete.",bible_ebible,JER_35_18
"Therefore thus saith the LORD of hosts , the God of Israel ; Jonadab the son of Rechab shall not want a man to stand before me for ever .","Ase ayio, aya nar’Omonene bw’Emeganda, Nyasae bw’Abaisraeli, agoteeba: Omonto takobora korwa ase ororeria rwa Yonadabu, mosinto o Rekabu, oratenene ase obosio bwane kare na kare.”",bible_ebible,JER_35_19
"Go unto the house of the Rechabites , and speak unto them, and bring them into the house of the LORD , into one of the chambers , and give them wine to drink .","“Genda ase abanto b’eamate ya Rekabu, okwane nabarabwo, obarente ase eero eyemo y’enyomba y’Omonene, obae edivai banywe.”",bible_ebible,JER_35_2
"Then I took Jaazaniah the son of Jeremiah , the son of Habaziniah , and his brethren , and all his sons , and the whole house of the Rechabites ;","Ase ayio inche nkaira Yasania, omwana o Yeremia, mosinto o Habasinia, amo nabamura bamwabo, na abana baye bonsi, na abanto bonsi b’eamate y’Abarekabu.",bible_ebible,JER_35_3
"And I brought them into the house of the LORD , into the chamber of the sons of Hanan , the son of Igdaliah , a man of God , which was by the chamber of the princes , which was above the chamber of Maaseiah the son of Shallum , the keeper of the door :","Nkabarenta ase enyomba y’Omonene ase eero y’abana ba Hanani, mosinto o Igidalia, omonto o Nyasae. Eero eyio nigo yarenge ang’e neria y’abanene b’obogambi eyarenge irongo y’eria ya Maaseya mosinto o Salumu, omorendi bw’egesieri.",bible_ebible,JER_35_4
"And I set before the sons of the house of the Rechabites pots full of wine , and cups , and I said unto them, Drink ye wine .","Ngatereka bosio bw’abaanto b’eamate ya Rekabu ebitoono biaichire edivai, nkabaa nebikombe, nkabateebia, “Kanywe edivai eyio.”",bible_ebible,JER_35_5
"But they said , We will drink no wine : for Jonadab the son of Rechab our father commanded us, saying , Ye shall drink no wine , neither ye , nor your sons for ever :","Korende barabwo bakairaneria, bakaboora, “Intwe titokonywa edivai, ekiagera Yonadabu, mosinto o Rekabu, sokoro yaito, natokanetie ng’a titobaisa konywa edivai nonya ng’ake, intwe gose chinderia chiaito.",bible_ebible,JER_35_6
"Neither shall ye build house , nor sow seed , nor plant vineyard , nor have any: but all your days ye shall dwell in tents ; that ye may live many days in the land where ye be strangers .","Boigo naende agatokania, agatoteebia ng’a titobaisa koagacha chinyomba gose kobusura chimbusuro, gose gosimeka, gose gotwara emegondo y’emesabibu, korende ng’a tomenye ase chiema ase amatuko aito onsi, erio nario toragenderere koba moyo ase ense eye intwe tore abamenyi.",bible_ebible,JER_35_7
"Thus have we obeyed the voice of Jonadab the son of Rechab our father in all that he hath charged us, to drink no wine all our days , we, our wives , our sons , nor our daughters ;","Ase ayio intwe na abakungu baito, na abana baito, abamura na abaiseke, twabeire toigwerete Yonadabu, mosinto o Rekabu, sokoro yaito, ase amang’ana onsi atochigeete ng’a titobaisa konywa edivai ase amatuko aito onsi.",bible_ebible,JER_35_8
"Nor to build houses for us to dwell in : neither have we vineyard , nor field , nor seed :","Intwe titoagacheti chinyomba chi’okomenya, gose titobwati emegondo y’emesabibu, gose ey’okobusura, gose chimbusuro.",bible_ebible,JER_35_9
"Then read Baruch in the book the words of Jeremiah in the house of the LORD , in the chamber of Gemariah the son of Shaphan the scribe , in the higher court , at the entry of the new gate of the LORD’s house , in the ears of all the people .","Erio agwo ase enyomba y’Omonene, ekero abanto bonsi bategererete, Baruku agasoma amang’ana a Yeremia ariikire ase egetabu eria abwate. Ayio nigo akorete ase eero ya Gema ria, mosinto o Safani omoriki. Eero eria nigo yarenge ase egoora ya rogoro agwo ase egesoero ki’Egeita Ekeyia ki’Omonene. Egetabu ogosoma ase amasio ’abanene",bible_ebible,JER_36_10
"When Michaiah the son of Gemariah , the son of Shaphan , had heard out of the book all the words of the LORD ,","Ekero Mikaya mosinto o Gema ria, omochokoro o Safani, aigwete amang’ana ayio onsi ay’Omonene ariikire ase egetabu eria,",bible_ebible,JER_36_11
"Then he went down into the king’s house , into the scribe’s chamber : and, lo, all the princes sat there, even Elishama the scribe , and Delaiah the son of Shemaiah , and Elnathan the son of Achbor , and Gemariah the son of Shaphan , and Zedekiah the son of Hananiah , and all the princes .","agatirimboka gochia ase enyomba y’omorwoti, agasoa ase eero y’omoriki. Aroro agwo nao abanene aba bonsi b’oborwoti barenge baikaransete: Elisama omoriki, na Delaya, mosinto o Semaya, na Elinatani, mosinto bw’Akibori, na Geramia, mosinto o Safani, na Zedekia, mosinto o Hanania, amo nabanene bonsi.",bible_ebible,JER_36_12
"Then Michaiah declared unto them all the words that he had heard , when Baruch read the book in the ears of the people .",Mikaya akabateebia amang’ana onsi aigwete ekero Baruku asomete egetabu eria ase abanto bategererete.,bible_ebible,JER_36_13
"Therefore all the princes sent Jehudi the son of Nethaniah , the son of Shelemiah , the son of Cushi , unto Baruch , saying , Take in thine hand the roll wherein thou hast read in the ears of the people , and come . So Baruch the son of Neriah took the roll in his hand , and came unto them.","Erio abanene abwo bonsi bagatoma Yehudi mosinto o Netania, omochokoro o Selemia, omocho kororia o Kusi, korangeria Baruku na komoteebia, “Imokia egetabu eyio gwasoma ase abanto bategererete, ochiche nero.” Ase ayio Baruku, mosinto o Neria, akabogoria egetabu eria, agacha ase bare,",bible_ebible,JER_36_14
"And they said unto him, Sit down now, and read it in our ears . So Baruch read it in their ears .","bakamoteebia, “Ikaransa, otosomere egetabu eyio.” Na Baruku agakora bo.",bible_ebible,JER_36_15
"Now it came to pass, when they had heard all the words , they were afraid both one and other , and said unto Baruch , We will surely tell the king of all these words .","Ekero baigwete amang’ana ayio, bakaonchoka bakarigererania bare nobwoba, bagateebia Baruku, “Goika toteebie omorwoti amang’ana aya.”",bible_ebible,JER_36_16
"And they asked Baruch , saying , Tell us now, How didst thou write all these words at his mouth ?","Erio bakabooria Baruku, “Toteebie, naki gwakorete okarika amang’ana aya onsi? Inee! Nigo kwayarigete ekero Yeremia are koyakwana?”",bible_ebible,JER_36_17
"Then Baruch answered them, He pronounced all these words unto me with his mouth , and I wrote them with ink in the book .","Baruku akabairaneria, akabateebia, “Ee, ekero Yeremia agendererete gokwana amang’ana aya, inche nario nagendererete koyarika newino ase egetabu eke.”",bible_ebible,JER_36_18
"Then said the princes unto Baruch , Go , hide thee, thou and Jeremiah ; and let no man know where ye be.","Erio abanene baria b’oborwoti bakamoteebia, “Aye amo na Yeremia, genda mwebise. Timobaisa komanyia monto onde ase more.” Omorwoti ogosamba egetabu eria",bible_ebible,JER_36_19
"Take thee a roll of a book , and write therein all the words that I have spoken unto thee against Israel , and against Judah , and against all the nations , from the day I spake unto thee, from the days of Josiah , even unto this day .","“Imokia egetabu, orike ime yaye amang’ana onsi nakwanete naye igoro y’Abaisraeli na Abayuda, na igoro y’ebisaku bionsi. Orike kera egento gochakera rituko riria nakwanete naye, ekero Yosia arenge kogamba, goika rituko ria reero.",bible_ebible,JER_36_2
"And they went in to the king into the court , but they laid up the roll in the chamber of Elishama the scribe , and told all the words in the ears of the king .","Abaanene baria bakaira egetabu eria, bakayebeka ase eero eria y’Elisama omoriki, erio bakagenda ase omorwoti agwo ase egoora, bakamoteebia amang’ana ayio onsi.",bible_ebible,JER_36_20
"So the king sent Jehudi to fetch the roll : and he took it out of Elishama the scribe’s chamber . And Jehudi read it in the ears of the king , and in the ears of all the princes which stood beside the king .","Erio omorwoti agatoma Yehudi agende korenta egetabu eria. Yehudi akayerenta korwa ase eero y’Elisama omoriki, erio akayesomera omorwoti amo nabanene bonsi b’oborwoti bwaye, abwo bamoetanaine.",bible_ebible,JER_36_21
Now the king sat in the winterhouse in the ninth month : and there was a fire on the hearth burning before him.,"Engaki eria ase omotienyi o kianda nigo yarenge ey’etoigo, na omorwoti nigo aikaransete ase enyomba amenyete ekero keria, na omorero nigo ore gwoka ase eriko bosio bwaye.",bible_ebible,JER_36_22
